ID_REF  CH1B_MEAN	CH1B_MEDIAN	CH1D_MEAN	CH2I_MEAN	CH2D_MEAN	CH2B_MEAN	CH2B_MEDIAN	CH2BN_MEDIAN	CH2DN_MEAN	CH2IN_MEAN	CORR	FLAG	VALUE	PIX_RAT2_MEDIAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	RAT1_MEAN	RAT1N_MEAN	RAT2_MEAN	RAT2N_MEAN	REGR	TOT_BPIX	TOT_SPIX	TOP	BOT	LEFT	RIGHT	UNF_VALUE
1060	2333	2112	992	2434	1114	1521	1320	1553	1311	2864	.711	0	.402	1	48	63	.89	.757	1.123	1.322	.718	632	80	325	335	297	307	.402
1061	2248	2048	1038	2188	876	1514	1312	1544	1030	2574	.747	0	-.011	.844	46	56	1.185	1.008	.844	.992	.568	632	80	325	335	308	318	-.011
1062	2147	2016	607	1712	400	1441	1312	1544	470	2014	.622	0	-.369	.569	25	32	1.518	1.291	.659	.774	.331	666	80	325	335	319	329	-.369
1063	2080	1960	2529	2432	1144	1376	1288	1515	1346	2861	.869	0	-.91	.479	62	58	2.211	1.879	.452	.532	.423	669	80	325	335	330	340	-.91
1064	2054	1968	414	1709	413	1357	1296	1525	486	2011	.497	0	.231	.866	25	30	1.002	.852	.998	1.174	.356	661	80	325	335	342	352	.231
1065	2094	1984	2821	3009	1705	1384	1304	1534	2006	3540	.856	0	-.492	.608	60	68	1.655	1.406	.604	.711	.489	661	80	325	335	353	363	-.492
1066	2173	1992	1766	2625	1305	1469	1320	1553	1535	3088	.848	0	-.202	.696	61	67	1.353	1.15	.739	.869	.632	634	80	325	335	364	374	-.202
1067	2155	1984	13710	13593	12265	1477	1328	1562	14430	15992	0	0	.074	.852	72	73	1.118	.95	.895	1.053	0	632	80	325	335	375	385	.074
1068	2136	1952	1196	2470	1142	1471	1328	1562	1344	2906	.811	0	.168	.839	55	57	1.047	.89	.955	1.124	.714	632	80	325	335	386	396	.168
1069	2055	1928	593	1993	673	1423	1320	1553	792	2345	.44	0	.417	1.13	28	52	.881	.749	1.135	1.336	.373	632	80	325	335	397	407	.417
1070	2014	1904	2630	3348	2052	1403	1296	1525	2414	3939	.905	0	-.124	.76	58	65	1.282	1.089	.78	.918	.673	646	80	325	335	408	418	-.124
1071	2022	1880	584	1901	621	1415	1280	1506	730	2236	.555	0	.322	1.136	21	43	.94	.8	1.063	1.25	.398	669	80	325	335	419	429	.322
1072	2000	1888	1532	2536	1256	1409	1280	1506	1478	2984	.768	0	-.052	.776	62	66	1.22	1.037	.82	.965	.558	669	80	325	335	430	440	-.052
1073	2053	1920	668	1958	686	1446	1272	1496	808	2304	.6	0	.275	1.04	35	51	.974	.827	1.027	1.21	.562	661	80	325	335	442	452	.275
1074	2113	1912	1446	2833	1561	1482	1272	1496	1837	3333	.748	0	.345	1.025	56	65	.926	.787	1.08	1.27	.684	650	80	325	335	453	463	.345
1075	2152	1912	953	2174	902	1503	1272	1496	1062	2558	.714	0	.156	.925	48	56	1.057	.897	.946	1.114	.643	632	80	325	335	464	474	.156
1076	2229	1912	3398	3976	2704	1571	1272	1496	3182	4678	.927	0	-.095	.787	66	68	1.257	1.068	.796	.936	.698	632	80	325	335	475	485	-.095
1077	2050	1872	10196	9019	7731	1473	1288	1515	9096	10611	0	0	-.165	.744	70	73	1.319	1.121	.758	.892	0	632	80	325	335	486	496	-.165
1078	2052	1880	679	1830	518	1489	1312	1544	609	2153	.67	0	-.157	.696	41	36	1.311	1.115	.763	.897	.564	632	80	325	335	497	507	-.157
1079	2036	1848	2583	3618	2290	1509	1328	1562	2694	4256	.855	0	.061	.856	65	68	1.128	.959	.887	1.043	.736	740	80	325	335	508	518	.061
1080	1932	1792	609	1694	374	1432	1320	1553	440	1993	.464	0	-.469	.745	28	22	1.628	1.384	.614	.722	.323	848	80	325	335	519	529	-.469
1081	2578	2064	21277	13435	12155	1563	1280	1506	14300	15806	0	0	-.573	.562	71	70	1.75	1.488	.571	.672	0	1012	80	337	347	86	96	-.573
1082	2985	2168	11555	11212	9876	1808	1336	1572	11619	13191	0	0	.008	.856	65	70	1.17	.994	.855	1.006	0	730	80	337	347	97	107	.008
1083	2997	2184	2713	3836	2492	1871	1344	1581	2932	4513	.874	0	.112	.988	58	68	1.089	.925	.919	1.081	.749	661	80	337	347	108	118	.112
1084	2854	2144	2442	3190	1870	1735	1320	1553	2200	3753	.903	0	-.151	.781	60	67	1.306	1.11	.766	.901	.661	675	80	337	347	119	129	-.151
1085	2663	2112	1452	2020	724	1718	1296	1525	851	2376	.638	0	-.771	.526	65	55	2.006	1.706	.499	.586	.303	705	80	336	346	130	140	-.771
1086	2579	2112	5126	5051	3755	1611	1296	1525	4417	5942	0	0	-.215	.721	76	77	1.365	1.161	.733	.862	0	705	80	336	346	141	151	-.215
1087	2734	2120	4253	4362	3058	1743	1304	1534	3598	5132	.926	0	-.241	.751	73	81	1.391	1.182	.719	.846	.684	697	80	336	346	153	163	-.241
1088	2629	2144	6857	11248	9936	1717	1312	1544	11689	13233	0	0	.77	1.378	80	87	.69	.587	1.449	1.705	0	687	80	336	346	164	174	.77
1089	2616	2128	6185	6427	5131	1700	1296	1525	6036	7561	0	0	-.035	.848	78	82	1.205	1.025	.83	.976	0	669	80	336	346	175	185	-.035
1090	2432	2104	5214	5961	4665	1607	1296	1525	5488	7013	0	0	.074	.882	80	86	1.118	.95	.895	1.053	0	669	80	336	346	186	196	.074
1091	2230	2096	1612	3101	1837	1440	1264	1487	2161	3648	.737	0	.423	1.227	72	78	.878	.746	1.14	1.341	.757	669	80	336	346	197	207	.423
1092	2238	2064	1468	2197	925	1432	1272	1496	1089	2585	.648	0	-.431	.636	63	72	1.587	1.348	.63	.742	.369	669	80	336	346	208	218	-.431
1093	2269	2056	42373	35599	34327	1457	1272	1496	40385	41881	0	0	-.069	.793	90	91	1.234	1.049	.81	.953	0	692	80	336	346	219	229	-.069
1094	2540	2072	795	1768	496	1663	1272	1496	584	2080	.45	0	-.445	.671	35	35	1.603	1.361	.624	.735	.235	705	80	336	346	230	240	-.445
1095	2526	2040	39582	33446	32158	1692	1288	1515	37833	39348	0	0	-.065	.818	83	90	1.231	1.046	.812	.956	0	697	80	336	346	242	252	-.065
1096	2514	2048	678	1675	387	1684	1288	1515	456	1971	.571	0	-.572	.534	26	23	1.752	1.487	.571	.673	.357	697	80	336	346	253	263	-.572
1097	2332	2088	6586	6319	5015	1569	1304	1534	5900	7434	0	0	-.159	.779	78	85	1.313	1.116	.761	.896	0	679	80	336	346	264	274	-.159
1098	2177	2088	1447	2584	1272	1419	1312	1544	1496	3040	.717	0	.048	.847	65	73	1.138	.967	.879	1.034	.466	669	80	336	346	275	285	.048
1099	2220	2088	943	2132	820	1472	1312	1544	964	2508	.338	0	.032	1.071	40	53	1.15	.978	.87	1.022	.187	669	80	336	346	286	296	.032
1100	2238	2080	2447	3782	2462	1508	1320	1553	2896	4449	.81	0	.243	1.049	75	81	.994	.845	1.006	1.183	.698	669	80	336	346	297	307	.243
1101	2181	2008	10060	11947	10643	1471	1304	1534	12521	14055	0	0	.316	1.06	75	82	.945	.803	1.058	1.245	0	672	80	336	346	308	318	.316
1102	2109	1976	5645	5991	4703	1414	1288	1515	5533	7048	0	0	-.029	.827	73	78	1.2	1.02	.833	.98	0	705	80	336	346	319	329	-.029
1103	2082	1960	1150	2368	1080	1396	1288	1515	1271	2786	.713	0	.144	.956	58	68	1.065	.905	.939	1.105	.579	705	80	336	346	330	340	.144
1104	2064	1968	1357	2715	1419	1396	1296	1525	1669	3194	.713	0	.299	1.108	63	76	.956	.813	1.046	1.23	.663	697	80	336	346	342	352	.299
1105	2149	1968	1657	2612	1308	1454	1304	1534	1539	3073	.791	0	-.107	.75	67	70	1.267	1.077	.789	.929	.638	695	80	336	346	353	363	-.107
1106	2220	1984	2398	3351	2039	1510	1312	1544	2398	3942	.799	0	0	.819	78	81	1.176	1	.85	1	.654	665	80	336	346	364	374	0
1107	2194	1960	2933	8105	6777	1521	1328	1562	7973	9535	0	0	1.443	2.24	65	81	.433	.368	2.311	2.718	0	655	80	336	346	375	385	1.443
1108	2132	1928	290	1563	251	1438	1312	1544	295	1839	.433	0	.025	.979	10	17	1.155	.983	.866	1.017	.39	645	80	336	346	386	396	.025
1109	1997	1896	2559	3765	2469	1364	1296	1525	2904	4429	.913	0	.182	1.008	67	76	1.036	.881	.965	1.135	.834	635	80	336	346	397	407	.182
1110	1940	1872	3316	4289	3017	1326	1272	1496	3550	5046	.878	0	.098	.909	72	82	1.099	.934	.91	1.071	.713	656	80	336	346	408	418	.098
1111	1914	1856	1403	3532	2276	1311	1256	1478	2677	4155	.853	0	.932	1.576	65	76	.616	.524	1.622	1.908	1.171	669	80	336	346	419	429	.932
1112	1900	1856	779	2129	873	1308	1256	1478	1027	2505	.707	0	.399	1.116	32	57	.892	.759	1.121	1.318	.574	661	80	336	346	431	441	.399
1113	1894	1856	740	1832	584	1305	1248	1468	687	2155	.588	0	-.107	.795	35	48	1.267	1.077	.789	.928	.38	661	80	336	346	442	452	-.107
1114	1875	1848	1618	2595	1347	1301	1248	1468	1585	3053	.828	0	-.03	.857	66	68	1.201	1.021	.833	.98	.678	642	80	336	346	453	463	-.03
1115	1906	1856	1305	2636	1380	1315	1256	1478	1623	3101	.813	0	.315	1.101	56	68	.946	.804	1.057	1.244	.644	632	80	336	346	464	474	.315
1116	1968	1864	326	1549	301	1369	1248	1468	354	1822	.228	0	.119	.887	6	23	1.083	.921	.923	1.086	.173	632	80	336	346	475	485	.119
1117	1971	1864	2734	2560	1288	1383	1272	1496	1516	3012	.809	0	-.851	.484	72	73	2.123	1.803	.471	.554	.378	632	80	336	346	486	496	-.851
1118	1998	1888	1308	2182	886	1423	1296	1525	1042	2567	.755	0	-.328	.723	61	62	1.476	1.255	.677	.797	.524	636	80	336	346	497	507	-.328
1119	1946	1864	89	1440	112	1423	1328	1562	132	1694	.311	0	.569	1.056	1	8	.795	.674	1.258	1.483	.302	740	80	336	346	508	518	.569
1120	1885	1832	1855	3026	1690	1384	1336	1572	1988	3560	.803	0	.1	.939	68	72	1.098	.933	.911	1.072	.696	854	80	336	346	519	529	.1
1121	2554	2080	11515	13649	12353	1574	1296	1525	14533	16058	0	0	.336	1.072	76	81	.932	.792	1.073	1.262	0	1012	80	348	358	86	96	.336
1122	2852	2152	5461	6403	5075	1749	1328	1562	5971	7533	0	0	.129	.891	71	73	1.076	.915	.929	1.093	0	730	80	348	358	97	107	.129
1123	2782	2176	4863	5888	4552	1682	1336	1572	5355	6927	0	0	.139	.951	71	73	1.068	.908	.936	1.101	0	661	80	348	358	108	118	.139
1124	2653	2144	2934	3616	2312	1567	1304	1534	2720	4254	.913	0	-.109	.813	67	72	1.269	1.079	.788	.927	.724	685	80	348	358	119	129	-.109
1125	2482	2104	10487	9763	8491	1507	1272	1496	9990	11486	0	0	-.07	.842	75	75	1.235	1.05	.81	.953	0	697	80	348	358	130	140	-.07
1126	2508	2096	39532	39299	38027	1503	1272	1496	44738	46234	0	0	.178	1.013	75	83	1.04	.884	.962	1.132	0	689	80	348	358	142	152	.178
1127	2645	2088	1647	2430	1158	1658	1272	1496	1363	2859	.719	0	-.273	.686	65	68	1.422	1.208	.703	.828	.461	689	80	348	358	153	163	-.273
1128	2576	2112	39342	34302	33022	1661	1280	1506	38849	40355	0	0	-.018	.832	82	86	1.191	1.013	.839	.987	0	670	80	348	358	164	174	-.018
1129	2553	2096	14028	10720	9456	1637	1264	1487	11125	12612	0	0	-.335	.664	80	88	1.484	1.261	.674	.793	0	661	80	348	358	175	185	-.335
1130	2361	2080	815	1839	575	1547	1264	1487	677	2164	.637	0	-.268	.709	32	42	1.417	1.204	.706	.831	.292	661	80	348	358	186	196	-.268
1131	2162	2048	5438	7220	5972	1402	1248	1468	7026	8494	0	0	.37	1.147	76	83	.911	.774	1.098	1.292	0	661	80	348	358	197	207	.37
1132	2164	2016	3548	3901	2661	1397	1240	1459	3130	4589	.913	0	-.181	.778	70	72	1.333	1.134	.75	.882	.643	661	80	348	358	208	218	-.181
1133	2155	2000	1678	2418	1154	1421	1264	1487	1358	2845	.799	0	-.305	.649	60	58	1.454	1.236	.688	.809	.442	695	80	348	358	219	229	-.305
1134	2170	1992	1437	2386	1146	1400	1240	1459	1348	2807	.755	0	-.092	.837	55	61	1.254	1.066	.797	.938	.48	697	80	348	358	230	240	-.092
1135	2095	1992	946	1658	418	1346	1240	1459	492	1951	.429	0	-.943	.48	42	30	2.263	1.923	.442	.52	.165	689	80	348	358	242	252	-.943
1136	2067	1976	1031	1810	570	1319	1240	1459	670	2129	.6	0	-.622	.539	56	42	1.809	1.539	.553	.65	.383	689	80	348	358	253	263	-.622
1137	2088	2008	457	1627	363	1346	1264	1487	427	1914	.235	0	-.098	.647	12	25	1.259	1.07	.794	.934	.183	671	80	347	357	264	274	-.098
1138	2090	2032	944	1915	635	1362	1280	1506	747	2253	.639	0	-.338	.768	37	43	1.487	1.264	.673	.791	.468	669	80	347	357	275	285	-.338
1139	2166	2032	4597	5316	4036	1448	1280	1506	4748	6254	0	0	.047	.848	67	77	1.139	.968	.878	1.033	0	669	80	347	357	286	296	.047
1140	2213	2048	551	1826	522	1499	1304	1534	614	2148	.318	0	.156	.921	16	33	1.056	.897	.947	1.114	.196	669	80	347	357	297	307	.156
1141	2210	2032	15492	15822	14542	1480	1280	1506	17108	18614	0	0	.143	.924	87	91	1.065	.906	.939	1.104	0	682	80	347	357	308	318	.143
1142	2125	1984	2720	2977	1689	1424	1288	1515	1987	3502	.866	0	-.453	.603	76	75	1.61	1.369	.621	.731	.557	705	80	347	357	319	329	-.453
1143	2094	1976	3475	4131	2835	1410	1296	1525	3335	4860	.86	0	-.059	.828	75	77	1.226	1.042	.816	.96	.684	705	80	347	357	330	340	-.059
1144	2039	1952	690	1775	487	1393	1288	1515	573	2088	.522	0	-.268	.783	28	38	1.417	1.204	.706	.83	.344	697	80	347	357	342	352	-.268
1145	2076	1944	3512	3293	2005	1421	1288	1515	2359	3874	.853	0	-.574	.57	83	83	1.752	1.489	.571	.672	.471	687	80	347	357	353	363	-.574
1146	2072	1944	2990	2952	1672	1404	1280	1506	1967	3473	.829	0	-.604	.58	73	76	1.788	1.52	.559	.658	.462	669	80	347	357	364	374	-.604
1147	2042	1904	790	1725	437	1406	1288	1515	514	2029	.632	0	-.62	.657	35	28	1.808	1.537	.553	.651	.338	669	80	347	357	375	385	-.62
1148	1968	1856	1904	3075	1803	1320	1272	1496	2122	3618	.763	0	.156	.996	75	80	1.056	.897	.947	1.114	.585	669	80	347	357	386	396	.156
1149	1907	1856	748	1771	523	1287	1248	1468	616	2084	.534	0	-.28	.864	33	43	1.43	1.214	.699	.824	.29	669	80	347	357	397	407	-.28
1150	1893	1840	377	1520	272	1291	1248	1468	320	1788	.401	0	-.236	.817	7	20	1.386	1.178	.721	.849	.353	702	80	347	357	408	418	-.236
1151	1864	1832	336	1650	418	1274	1232	1449	492	1941	.377	0	.55	1.26	12	31	.804	.683	1.244	1.464	.309	705	80	347	357	419	429	.55
1152	1866	1840	682	2078	830	1277	1248	1468	977	2445	.665	0	.519	1.218	31	65	.822	.698	1.217	1.433	.544	697	80	347	357	431	441	.519
1153	1855	1840	3144	4783	3527	1283	1256	1478	4149	5627	.908	0	.4	1.127	71	78	.891	.758	1.122	1.32	.954	697	80	347	357	442	452	.4
1154	1840	1824	350	1510	254	1277	1256	1478	298	1776	.472	0	-.232	.756	8	12	1.378	1.174	.726	.851	.297	671	80	347	357	453	463	-.232
1155	1864	1848	529	1643	379	1292	1264	1487	446	1933	.421	0	-.246	.858	30	25	1.396	1.186	.716	.843	.279	669	80	347	357	464	474	-.246
1156	1880	1856	1034	2633	1377	1287	1256	1478	1620	3098	.77	0	.648	1.341	50	68	.751	.638	1.332	1.567	.844	669	80	347	357	475	485	.648
1157	1890	1864	1665	2605	1333	1299	1272	1496	1569	3065	.844	0	-.086	.812	61	61	1.249	1.061	.801	.942	.676	665	80	347	357	486	496	-.086
1158	1900	1888	892	1869	573	1326	1296	1525	674	2199	.754	0	-.404	.671	50	42	1.557	1.323	.642	.756	.453	669	80	347	357	497	507	-.404
1159	1895	1864	883	2080	752	1358	1328	1562	885	2447	.624	0	.003	.75	43	56	1.174	.998	.852	1.002	.559	753	80	347	357	508	518	.003
1160	1871	1840	3835	5212	3852	1374	1360	1600	4532	6132	.882	0	.241	1.001	77	81	.996	.846	1.004	1.182	.891	857	80	347	357	519	529	.241
1161	2283	2040	39703	40182	38886	1420	1296	1525	45748	47273	0	0	.204	1	85	90	1.021	.868	.979	1.152	0	993	80	359	369	86	96	.204
1162	2466	2104	9649	9630	8318	1522	1312	1544	9785	11329	0	0	.02	.86	76	81	1.16	.986	.862	1.014	0	703	80	359	369	97	107	.02
1163	2501	2128	2160	2981	1669	1507	1312	1544	1963	3507	.83	0	-.138	.816	63	71	1.294	1.1	.773	.909	.592	635	80	359	369	108	118	-.138
1164	2541	2104	3814	3873	2585	1504	1288	1515	3041	4556	.873	0	-.327	.726	71	75	1.475	1.254	.678	.797	.552	677	80	359	369	119	129	-.327
1165	2413	2064	6275	8369	7105	1480	1264	1487	8359	9846	0	0	.414	1.116	72	78	.883	.751	1.132	1.332	0	687	80	359	369	130	140	.414
1166	2469	2072	1369	2208	944	1487	1264	1487	1111	2598	.572	0	-.301	.72	63	57	1.45	1.232	.69	.812	.45	688	80	359	369	142	152	-.301
1167	2604	2072	2586	3406	2150	1625	1256	1478	2529	4007	.829	0	-.032	.846	68	76	1.203	1.023	.831	.978	.649	689	80	359	369	153	163	-.032
1168	2531	2072	1128	1948	692	1620	1256	1478	814	2292	.546	0	-.471	.66	51	57	1.63	1.386	.613	.722	.259	662	80	359	369	164	174	-.471
1169	2501	2056	3461	4657	3417	1588	1240	1459	4020	5479	.869	0	.216	.964	75	81	1.013	.861	.987	1.162	.815	661	80	359	369	175	185	.216
1170	2308	2032	4626	5070	3830	1505	1240	1459	4506	5965	0	0	-.038	.798	72	78	1.208	1.027	.828	.974	0	661	80	359	369	186	196	-.038
1171	2122	2016	1856	3325	2085	1373	1240	1459	2453	3912	.775	0	.402	1.214	67	80	.89	.757	1.123	1.322	.769	661	80	359	369	197	207	.402
1172	2041	1976	1739	2388	1180	1304	1208	1421	1388	2809	.798	0	-.325	.753	61	71	1.474	1.253	.679	.798	.482	665	80	359	369	208	218	-.325
1173	2022	1960	4507	3499	2259	1313	1240	1459	2657	4116	.909	0	-.762	.519	73	73	1.995	1.696	.501	.59	.42	697	80	359	369	219	229	-.762
1174	2003	1936	3036	4358	3150	1278	1208	1421	3706	5127	.901	0	.288	1	66	71	.964	.819	1.038	1.221	.86	697	80	359	369	230	240	.288
1175	1979	1936	999	1998	774	1269	1224	1440	911	2351	.547	0	-.133	.878	46	61	1.291	1.097	.775	.912	.362	689	80	359	369	242	252	-.133
1176	1987	1944	786	1649	417	1283	1232	1449	491	1940	.464	0	-.679	.687	36	35	1.885	1.601	.531	.625	.263	686	80	359	369	253	263	-.679
1177	2022	1968	2232	3204	1964	1337	1240	1459	2310	3769	.892	0	.05	.839	60	63	1.136	.966	.88	1.035	.717	661	80	359	369	264	274	.05
1178	2036	1992	743	2098	842	1352	1256	1478	990	2468	.646	0	.414	1.111	36	53	.882	.751	1.133	1.332	.732	661	80	359	369	275	285	.414
1179	2052	1976	1601	3024	1776	1362	1248	1468	2090	3558	.792	0	.385	1.155	62	70	.901	.766	1.109	1.305	.784	661	80	359	369	286	296	.385
1180	2073	1992	4185	4485	3237	1372	1248	1468	3808	5276	.904	0	-.136	.776	72	75	1.293	1.099	.773	.91	.663	661	80	359	369	297	307	-.136
1181	2083	1992	1796	2516	1268	1355	1248	1468	1492	2960	.711	0	-.268	.745	67	70	1.416	1.204	.706	.831	.441	685	80	359	369	308	318	-.268
1182	2054	1952	2946	3661	2405	1357	1256	1478	2829	4307	.799	0	-.058	.826	73	77	1.225	1.041	.816	.96	.617	697	80	359	369	319	329	-.058
1183	2022	1936	4043	4491	3227	1345	1264	1487	3797	5284	.911	0	-.091	.81	70	77	1.253	1.065	.798	.939	.685	689	80	359	369	331	341	-.091
1184	1998	1928	6161	4975	3711	1365	1264	1487	4366	5853	0	0	-.497	.609	72	75	1.66	1.411	.602	.709	0	689	80	359	369	342	352	-.497
1185	2035	1896	3185	2516	1260	1391	1256	1478	1482	2960	.827	0	-1.104	.4	70	68	2.528	2.149	.396	.465	.349	670	80	359	369	353	363	-1.104
1186	2022	1896	21944	22875	21627	1372	1248	1468	25444	26912	0	0	.213	1.009	81	87	1.015	.862	.986	1.159	0	661	80	359	369	364	374	.213
1187	2000	1872	3333	4457	3201	1373	1256	1478	3766	5244	.905	0	.176	.931	70	75	1.041	.885	.96	1.13	.824	661	80	359	369	375	385	.176
1188	1931	1832	997	2474	1218	1296	1256	1478	1433	2911	.614	0	.523	1.308	48	70	.819	.696	1.222	1.437	.569	669	80	358	368	386	396	.523
1189	1870	1824	1968	3339	2107	1262	1232	1449	2479	3928	.768	0	.333	1.092	63	71	.934	.794	1.071	1.26	.73	672	80	358	368	397	407	.333
1190	1862	1800	2020	3476	2244	1264	1232	1449	2640	4089	.914	0	.386	1.149	66	73	.9	.765	1.111	1.307	.924	705	80	358	368	408	418	.386
1191	1838	1792	1011	2017	785	1251	1232	1449	924	2373	.459	0	-.13	.85	47	57	1.288	1.094	.776	.914	.297	705	80	358	368	419	429	-.13
1192	1842	1808	1211	2197	965	1250	1232	1449	1136	2585	.676	0	-.092	.896	55	61	1.255	1.066	.797	.938	.476	697	80	358	368	431	441	-.092
1193	1842	1816	4367	3982	2734	1266	1248	1468	3217	4685	.827	0	-.441	.611	77	82	1.597	1.357	.626	.737	.485	695	80	358	368	442	452	-.441
1194	1835	1816	1282	4208	2952	1266	1256	1478	3473	4951	.785	0	1.438	2.188	56	75	.434	.369	2.303	2.709	1.388	669	80	358	368	453	463	1.438
1195	1868	1848	1424	2270	998	1297	1272	1496	1175	2671	.675	0	-.277	.727	60	67	1.427	1.212	.701	.825	.422	669	80	358	368	464	474	-.277
1196	1881	1856	14283	16374	15094	1309	1280	1506	17758	19264	0	0	.314	1.082	86	96	.946	.804	1.057	1.243	0	669	80	358	368	475	485	.314
1197	1903	1880	607	2136	832	1329	1304	1534	979	2513	.633	0	.69	1.186	31	56	.73	.62	1.371	1.613	.583	669	80	358	368	486	496	.69
1198	1913	1904	1438	2320	984	1357	1336	1572	1157	2729	.696	0	-.314	.718	65	67	1.461	1.243	.684	.805	.491	692	80	358	368	497	507	-.314
1199	1905	1872	3810	5968	4616	1380	1352	1591	5430	7021	.87	0	.511	1.214	78	83	.825	.702	1.212	1.425	1.043	773	80	358	368	508	518	.511
1200	1891	1872	1592	2555	1179	1398	1376	1619	1387	3006	.762	0	-.199	.698	62	63	1.35	1.148	.741	.871	.553	869	80	358	368	520	530	-.199
1201	2115	2040	13679	11746	10458	1367	1288	1515	12304	13819	0	0	-.153	.741	80	85	1.308	1.112	.765	.899	0	993	80	370	380	86	96	-.153
1202	2216	2088	38820	49084	47804	1411	1280	1506	56240	57746	0	0	.535	1.178	87	95	.812	.69	1.231	1.449	0	703	80	370	380	97	107	.535
1203	2233	2096	13125	12753	11481	1404	1272	1496	13508	15004	0	0	.041	.894	82	87	1.143	.972	.875	1.029	0	636	80	370	380	108	118	.041
1204	2139	2056	5350	5706	4458	1361	1248	1468	5245	6713	0	0	-.029	.825	73	80	1.2	1.02	.833	.98	0	669	80	370	380	119	129	-.029
1205	2082	2008	10472	5146	3914	1275	1232	1449	4605	6054	0	0	-1.185	.374	72	70	2.676	2.274	.374	.44	0	669	80	370	380	130	140	-1.185
1206	2049	2008	6136	4845	3613	1255	1232	1449	4251	5700	0	0	-.529	.602	72	78	1.698	1.443	.589	.693	0	661	80	370	380	142	152	-.529
1207	2027	2008	1714	2575	1359	1244	1216	1431	1598	3029	.864	0	-.101	.894	56	61	1.261	1.073	.793	.932	.655	658	80	370	380	153	163	-.101
1208	2019	2008	5783	7263	6047	1238	1216	1431	7114	8545	0	0	.299	1.053	68	76	.956	.813	1.046	1.23	0	632	80	370	380	164	174	.299
1209	2002	1984	2935	4477	3285	1229	1192	1402	3865	5267	.812	0	.397	1.191	68	80	.893	.759	1.119	1.317	.774	632	80	370	380	175	185	.397
1210	1976	1960	1991	2718	1518	1224	1200	1412	1786	3198	.869	0	-.157	.789	62	67	1.312	1.115	.762	.897	.645	632	80	370	380	186	196	-.157
1211	1970	1944	7146	6873	5689	1223	1184	1393	6693	8086	0	0	-.094	.804	76	81	1.256	1.068	.796	.937	0	632	80	370	380	197	207	-.094
1212	1958	1936	4873	5658	4490	1215	1168	1374	5282	6656	0	0	.116	.929	75	80	1.085	.923	.921	1.084	0	646	80	370	380	208	218	.116
1213	1956	1912	6360	6973	5781	1247	1192	1402	6802	8204	0	0	.097	.889	73	78	1.1	.935	.909	1.069	0	669	80	370	380	219	229	.097
1214	1957	1920	1715	2519	1327	1255	1192	1402	1562	2964	.846	0	-.135	.794	67	67	1.292	1.098	.774	.911	.678	669	80	370	380	230	240	-.135
1215	1937	1912	943	1907	691	1256	1216	1431	813	2244	.691	0	-.214	.751	45	51	1.365	1.16	.733	.862	.448	664	80	370	380	242	252	-.214
1216	1943	1912	1480	2273	1041	1280	1232	1449	1225	2674	.754	0	-.273	.707	57	63	1.422	1.208	.703	.828	.501	661	80	370	380	253	263	-.273
1217	1974	1920	2675	2643	1403	1329	1240	1459	1650	3109	.752	0	-.697	.591	70	72	1.907	1.621	.524	.617	.367	651	80	370	380	264	274	-.697
1218	1983	1912	3993	3353	2113	1329	1240	1459	2486	3945	.89	0	-.684	.505	68	73	1.89	1.606	.529	.623	.473	659	80	370	380	275	285	-.684
1219	1991	1896	2016	3532	2308	1334	1224	1440	2715	4155	.86	0	.429	1.138	63	72	.873	.743	1.145	1.347	.908	661	80	370	380	286	296	.429
1220	1999	1896	7524	8213	6997	1318	1216	1431	8231	9662	0	0	.13	.952	78	86	1.075	.914	.93	1.094	0	661	80	370	380	297	307	.13
1221	2024	1920	1183	2354	1146	1298	1208	1421	1348	2769	.528	0	.188	1.063	51	70	1.032	.878	.969	1.139	.312	695	80	370	380	308	318	.188
1222	2014	1912	5958	6321	5105	1302	1216	1431	6005	7436	0	0	.011	.871	76	86	1.167	.992	.857	1.008	0	697	80	370	380	319	329	.011
1223	2011	1936	1029	2240	1008	1304	1232	1449	1186	2635	.647	0	.205	1.118	40	62	1.021	.868	.98	1.153	.444	689	80	370	380	331	341	.205
1224	2001	1936	8381	11655	10415	1340	1240	1459	12253	13712	0	0	.548	1.253	80	86	.805	.684	1.243	1.462	0	689	80	370	380	342	352	.548
1225	2053	1936	2835	3805	2541	1385	1264	1487	2989	4476	.827	0	.076	.913	75	81	1.116	.948	.896	1.054	.678	662	80	370	380	353	363	.076
1226	2034	1920	2895	3779	2523	1373	1256	1478	2968	4446	.864	0	.036	.883	76	81	1.147	.975	.872	1.025	.683	661	80	370	380	364	374	.036
1227	2011	1888	2204	3012	1748	1374	1264	1487	2057	3544	.842	0	-.1	.817	67	71	1.261	1.071	.793	.933	.637	661	80	370	380	375	385	-.1
1228	1942	1848	1856	3232	1984	1294	1248	1468	2334	3802	.811	0	.331	1.098	65	75	.935	.795	1.069	1.258	.772	661	80	370	380	386	396	.331
1229	1864	1816	2408	3628	2396	1264	1232	1449	2819	4268	.871	0	.227	.976	68	75	1.005	.854	.995	1.171	.739	675	80	370	380	397	407	.227
1230	1853	1792	1154	2519	1287	1269	1232	1449	1515	2964	.757	0	.393	1.108	58	66	.897	.762	1.115	1.313	.692	697	80	370	380	408	418	.393
